FLIGHT_DATE,FLIGHT_NUMBER,BOARD_POINT,OFF_POINT,PNR_NUMSER,CREATION_DATE_TIME,PNR_STATUS,PAX_STATUS,SEGMENT_STATUS,PNR_TYPE,AGENCY_CODE,CORPORATED_ID,FARE_LEVEL_CODE,FARETYPE_LOCAL,FARE_BASIS,FARE_AMOUNT,AMOUNT_PAID,RESERVATION_CHANNEL,SETTLEMENT_CHANNEL,PASSENGER_NAME,GENDER,AGE,CONTACT_TYPE,PHONE_NO,ADDRESS_AREA,PROFILE_ID,LOYALTY_NUMBER,SEAT_NUMBER,CHECKIN_STATUS,SSR_KEYWORD,OSI_KEYWORD,MANIFEST_COMMENT,PROMO_CODE,LAST_MODIFIED_DATE,TICKET_NUMBER,COUPON_NUMBER,ZIP_CODE,SURCHARGE_AMOUNT,AGENCY_NAME,CORPORATE_NAME
6/14/2020,FL134,OJK,ZSF,ABZN6Y,3/4/2020 10:27,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,????,GTTSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/24/2020 17:17,,,123456,,,
5/25/2020,FL133,ZSF,OJK,A3X7EM,3/7/2020 20:02,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????D???????,EHDS,0,0,Guest EN,,????/???/MR,FEMALE,60,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/10/2020 15:45,,,123456,,,
6/14/2020,FL134,OJK,ZSF,ABZN6Y,3/4/2020 10:27,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,????,GTTSO,0,0,GROUPAPI,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/24/2020 17:17,,,123456,,,
5/25/2020,FL133,ZSF,OJK,A3X7EM,3/7/2020 20:02,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????D???????,EHDS,0,0,Guest EN,,????/???/MR,FEMALE,50,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/10/2020 15:45,,,123456,,,
6/27/2020,FL134,OJK,ZSF,ABZN8S,3/5/2020 14:21,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,13100,13100,Guest EN,CREDITCARD,????/???/MR,MALE,88,LOCAL_LANG_CONTACT,080-123-4567,,,,3C,,INVL,,,,5/13/2020 13:30,1.01E+12,2,123456,600,,
5/25/2020,FL133,ZSF,OJK,A3X7EM,3/7/2020 20:02,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????D???????,EHDS,0,0,Guest EN,,????/???/MR,FEMALE,70,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/10/2020 15:45,,,123456,,,
6/27/2020,FL134,OJK,ZSF,ABZN8S,3/5/2020 14:21,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,13100,13100,Guest EN,CREDITCARD,????/???/MR,MALE,60,LOCAL_LANG_CONTACT,080-123-4567,,,,3A,,INVL,,,,5/13/2020 13:30,1.01E+12,2,123456,600,,
5/25/2020,FL133,ZSF,OJK,A3X7EM,3/7/2020 20:02,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????D???????,EHDS,0,0,Guest EN,,????/???/MR,MALE,71,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/10/2020 15:45,,,123456,,,
6/27/2020,FL134,OJK,ZSF,ABZN8S,3/5/2020 14:21,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,13100,13100,Guest EN,CREDITCARD,????/???/MR,FEMALE,62,LOCAL_LANG_CONTACT,080-123-4567,,,,4C,,INVL,,,,5/13/2020 13:30,1.01E+12,2,123456,600,,
5/25/2020,FL133,ZSF,OJK,A3X7EM,3/7/2020 20:02,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????D???????,EHDS,0,0,Guest EN,,????/???/MR,FEMALE,70,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/10/2020 15:45,,,123456,,,
6/27/2020,FL134,OJK,ZSF,ABZN8S,3/5/2020 14:21,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,13100,13100,Guest EN,CREDITCARD,????/???/MR,FEMALE,55,LOCAL_LANG_CONTACT,080-123-4567,,,,4A,,INVL,,,,5/13/2020 13:30,1.01E+12,2,123456,600,,
5/25/2020,FL133,ZSF,OJK,J2BZE9,3/15/2020 22:05,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,31,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/5/2020 13:28,,,123456,,,
5/25/2020,FL133,ZSF,OJK,J2BZE9,3/15/2020 22:05,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,3,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/5/2020 13:28,,,123456,,,
7/24/2020,FL134,OJK,ZSF,ABZQ5E,3/31/2020 5:28,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,BD,???????????????,BDS,0,0,Guest EN,,????/???/MR,FEMALE,52,LOCAL_LANG_CONTACT,080-123-4567,,GPR299719,,,,,,,,4/3/2020 2:01,,,123456,,,
6/7/2020,FL134,OJK,ZSF,ABZQ6U,3/29/2020 12:28,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,13100,13100,Guest EN,CREDITCARD,????/???/MR,MALE,64,LOCAL_LANG_CONTACT,080-123-4567,,,,7C,,INVL,,,,5/13/2020 13:25,1.01E+12,1,123456,600,,
6/7/2020,FL134,OJK,ZSF,ABZQ6U,3/29/2020 12:28,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,13100,13100,Guest EN,CREDITCARD,????/???/MR,MALE,60,LOCAL_LANG_CONTACT,080-123-4567,,,,7A,,INVL,,,,5/13/2020 13:25,1.01E+12,1,123456,600,,
5/25/2020,FL133,ZSF,OJK,G2B6P4,3/22/2020 10:21,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,67,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/19/2020 11:15,,,123456,,,
5/23/2020,FL141,ZSF,KUF,ABZS8E,4/5/2020 12:22,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????C???????,EHC167C,0,0,Guest EN,,????/???/MR,FEMALE,17,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/17/2020 23:38,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
8/17/2020,FL134,OJK,ZSF,ABZT2J,4/6/2020 17:12,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,????e????B???????,EHBS,18500,18500,Guest EN,CREDITCARD,????/???/MR,FEMALE,69,LOCAL_LANG_CONTACT,080-123-4567,,,,17C,,,,,,4/6/2020 17:23,1.01E+12,2,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
8/17/2020,FL134,OJK,ZSF,ABZT3D,4/5/2020 16:38,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,????e????B???????,EHBS,18500,18500,Guest EN,CREDITCARD,????/???/MR,FEMALE,52,LOCAL_LANG_CONTACT,080-123-4567,,GPR435372,1439163,10H,,,,,,4/5/2020 16:45,1.01E+12,2,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
8/16/2020,FL134,OJK,ZSF,ABZT7L,4/5/2020 12:17,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,????e????C???????,EHCSC,23500,23500,Guest EN,CREDITCARD,????/???/MR,MALE,29,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/5/2020 12:19,1.01E+12,2,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/23/2020,FL141,ZSF,KUF,ABZU3Y,4/6/2020 19:52,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????A???????,EHA177C,0,0,Guest EN,,????/???/MR,MALE,58,LOCAL_LANG_CONTACT,080-123-4567,,GPR14099,,,,,,,,4/9/2020 2:00,,,123456,,,
8/8/2020,FL134,OJK,ZSF,ABZU4W,4/10/2020 0:36,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,19500,19500,Guest EN,CREDITCARD,????/???/MR,FEMALE,33,LOCAL_LANG_CONTACT,080-123-4567,,GPR234551,890332,7C,,INFT,,KIKUNAGA  SAKI INFANT 01-01-2019,,4/10/2020 0:39,1.01E+12,1,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
8/8/2020,FL134,OJK,ZSF,ABZU4W,4/10/2020 0:36,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,19500,19500,Guest EN,CREDITCARD,????/???/MR,FEMALE,5,LOCAL_LANG_CONTACT,080-123-4567,,,,7H,,,,,,4/10/2020 0:39,1.01E+12,1,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
8/8/2020,FL134,OJK,ZSF,ABZU4W,4/10/2020 0:36,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,19500,19500,Guest EN,CREDITCARD,????/???/MR,MALE,3,LOCAL_LANG_CONTACT,080-123-4567,,,,7A,,,,,,4/10/2020 0:39,1.01E+12,1,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/31/2020,FL134,OJK,ZSF,AC2AZH,2/10/2020 0:46,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,BD,???????????????,BDS,0,0,Guest EN,,????/???/MR,MALE,52,LOCAL_LANG_CONTACT,080-123-4567,,GPR636300,,,,,,,,5/1/2020 16:16,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/25/2020,FL134,OJK,ZSF,AC2CXJ,2/16/2020 13:19,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,61,LOCAL_LANG_CONTACT,080-123-4567,,GPR350142,,,,,,,,4/22/2020 12:23,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/25/2020,FL134,OJK,ZSF,AC2CXJ,2/16/2020 13:19,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,58,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/22/2020 12:23,,,123456,,,
7/23/2020,FL141,ZSF,KUF,AC2DEA,2/16/2020 23:06,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,????e????A???????,EHASC,0,0,Guest EN,,????/???/MR,MALE,57,LOCAL_LANG_CONTACT,080-123-4567,,GPR14099,,,,,,,,2/19/2020 2:01,,,123456,,,
5/25/2020,FL141,ZSF,KUF,AC2DHC,2/17/2020 8:21,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,57,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/8/2020 9:13,,,123456,,,
5/25/2020,FL141,ZSF,KUF,AC2DHC,2/17/2020 8:21,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,61,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/8/2020 9:13,,,123456,,,
8/17/2020,FL134,OJK,ZSF,AC2DHS,2/17/2020 19:26,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,????e????D???????,EHDS,15100,15100,Guest EN,CREDITCARD,????/???/MR,MALE,32,LOCAL_LANG_CONTACT,080-123-4567,,GPR322101,1136513,9H,,,,,,2/17/2020 19:44,1.01E+12,1,123456,600,,
5/24/2020,FL134,OJK,ZSF,AC2DQE,2/17/2020 9:50,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,35,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/20/2020 13:24,,,123456,,,
5/24/2020,FL134,OJK,ZSF,AC2DQE,2/17/2020 9:50,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,68,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/20/2020 13:24,,,123456,,,
5/24/2020,FL134,OJK,ZSF,AC2DQE,2/17/2020 9:50,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,65,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/20/2020 13:24,,,123456,,,
5/24/2020,FL134,OJK,ZSF,AC2DQE,2/17/2020 9:50,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,3,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/20/2020 13:24,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
6/22/2020,FL134,OJK,ZSF,AC2DQM,2/16/2020 22:39,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,69,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/5/2020 21:34,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
6/22/2020,FL134,OJK,ZSF,AC2DQM,2/16/2020 22:39,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,FEMALE,66,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/5/2020 21:34,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
6/22/2020,FL134,OJK,ZSF,AC2DQM,2/16/2020 22:39,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,40,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,4/5/2020 21:34,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
9/22/2020,FL134,OJK,ZSF,AC2DSQ,2/17/2020 6:43,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,????e????A???????,EHASC,21100,21100,Guest EN,CREDITCARD,????/???/MR,FEMALE,26,LOCAL_LANG_CONTACT,080-123-4567,,GPR547223,1758081,4A,,,,,,2/17/2020 6:46,1.01E+12,2,123456,600,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/5/2020,FL134,OJK,ZSF,AC2EYP,2/24/2020 20:14,ACTIVE,ACTIVE,CONFIRMED,NORMAL,,,WO,??????????,WO45S,13100,13100,Guest EN,CREDITCARD,????/???/MR,MALE,34,LOCAL_LANG_CONTACT,080-123-4567,,,,7K,,,,,,2/24/2020 20:17,1.01E+12,2,123456,600,,
5/30/2020,FL141,ZSF,KUF,AC2FMH,2/27/2020 10:54,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45S,0,0,Guest EN,,????/???/MR,MALE,57,LOCAL_LANG_CONTACT,080-123-4567,,GPR14099,,,,,,,,3/1/2020 2:00,,,123456,,,
7/17/2020,FL141,ZSF,KUF,AC2GPR,3/2/2020 14:29,CANCELLED,ACTIVE,CANCELLED,NORMAL,STSH6109,,IT,??????,HITSF2,0,0,Agent EN,,????/???/MR,MALE,56,LOCAL_LANG_CONTACT,080-123-4567,,GPR634398,,,,,,,,4/17/2020 12:28,,,123456,,IIT????????????????FDA???,
7/17/2020,FL141,ZSF,KUF,AC2GPR,3/2/2020 14:29,CANCELLED,ACTIVE,CANCELLED,NORMAL,STSH6109,,IT,??????,HITSF2,0,0,Agent EN,,????/???/MR,MALE,50,LOCAL_LANG_CONTACT,080-123-4567,,GPR634396,,,,,,,,4/17/2020 12:28,,,123456,,IIT????????????????FDA???,
7/17/2020,FL141,ZSF,KUF,AC2GPR,3/2/2020 14:29,CANCELLED,ACTIVE,CANCELLED,NORMAL,STSH6109,,IT,??????,HITSF2,0,0,Agent EN,,????/???/MR,MALE,43,LOCAL_LANG_CONTACT,080-123-4567,,GPR634397,,,,,,,,4/17/2020 12:28,,,123456,,IIT????????????????FDA???,
8/7/2020,FL141,ZSF,KUF,AC2GSS,3/3/2020 22:33,CANCELLED,ACTIVE,CANCELLED,NORMAL,,,WO,??????????,WO45162S,0,0,Guest EN,,????/???/MR,FEMALE,47,LOCAL_LANG_CONTACT,080-123-4567,,GPR617477,,,,,,,,5/13/2020 21:12,,,123456,,,
6/10/2020,FL134,OJK,ZSF,AC2HGD,3/8/2020 14:42,ACTIVE,ACTIVE,CONFIRMED,NORMAL,ADV32510,,WO,??????????,WO45S,13100,13100,AGENTAPI,AGENCY PAY,????/???/MR,FEMALE,58,LOCAL_LANG_CONTACT,080-123-4567,,,,6K,,INVL,,,,5/15/2020 10:47,1.01E+12,1,123456,600,?????????????????,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
5/25/2020,FL133,ZSF,OJK,BG2A4B,4/16/2020 17:50,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,4/17/2020 11:25,,,123456,,,
7/1/2020,FL134,OJK,ZSF,AC2HSD,3/6/2020 15:36,CANCELLED,ACTIVE,CANCELLED,GROUP,,,GR,??????,BGPSO,0,0,AIRES APP,,????/???/MR,MALE,0,LOCAL_LANG_CONTACT,080-123-4567,,,,,,,,,,5/12/2020 14:26,,,123456,,,
